#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	_	_	O
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	O
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	O
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	O
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	O
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	_	_	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	B_earner
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	I_earner
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	I_earner
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	I_earner
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	I_earner
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	_	_	S_time
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	이익.n	Earnings_and_losses	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	_	_	O
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	O
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	O
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	O
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	O
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	_	_	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	O
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	O
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	O
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	O
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	O
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	분기.n	Calendric_unit	S_relative_time
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	_	_	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	회사.n	Businesses	O
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	O
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	O
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	O
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	O
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	_	_	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	O
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	O
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	O
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	O
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	O
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	_	_	O
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	_	_	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	_	_	B_earner
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	I_earner
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	I_earner
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	I_earner
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	I_earner
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	실적.n	Earnings_and_losses	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	O
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	O
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	O
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	O
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	O
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	_	_	O
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	_	_	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	_	_	O
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	O
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	O
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	O
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	O
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	_	_	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	B_earner
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	I_earner
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	I_earner
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	I_earner
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	I_earner
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	_	_	S_time
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	이익.n	Earnings_and_losses	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	_	_	O
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	O
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	O
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	O
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	O
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	_	_	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	O
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	O
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	O
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	O
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	O
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	분기.n	Calendric_unit	S_relative_time
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	_	_	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	회사.n	Businesses	O
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	O
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	O
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	O
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	O
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	_	_	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	O
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	O
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	O
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	O
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	O
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	_	_	O
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	_	_	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
#text:태풍 Hugo가 남긴 피해들과 회사 내 몇몇 주요 부서들의 저조한 실적들을 반영하여, Aetna Life and Casualty Co.의 3분기 순이익이 182.6 백만 달러 또는 주당 1.63 달러로 22 % 하락하였다.
0	태풍	태풍/NNG	태풍	NNG	NNG	_	_	1	1	NP	NP	_	_	O
1	Hugo가	Hugo/SL+가/JKS	Hugo가	SL+JKS	SL+JKS	_	_	2	2	NP_SBJ	NP_SBJ	_	_	O
2	남긴	남기/VV+ㄴ/ETM	남긴	VV+ETM	VV+ETM	_	_	3	3	VP_MOD	VP_MOD	_	_	O
3	피해들과	피해들/NNG+과/JC	피해들과	NNG+JC	NNG+JC	_	_	8	8	NP_CNJ	NP_CNJ	_	_	O
4	회사	회사/NNG	회사	NNG	NNG	_	_	8	8	NP	NP	_	_	B_earner
5	내	나/NP+의/JKG	내	NP+JKG	NP+JKG	_	_	8	8	NP_MOD	NP_MOD	_	_	I_earner
6	몇몇	몇몇/MM	몇몇	MM	MM	_	_	8	8	DP	DP	_	_	I_earner
7	주요	주요/NNG	주요	NNG	NNG	_	_	8	8	NP	NP	_	_	I_earner
8	부서들의	부서들/NNG+의/JKG	부서들의	NNG+JKG	NNG+JKG	_	_	10	10	NP_MOD	NP_MOD	_	_	I_earner
9	저조한	저조하/VA+ㄴ/ETM	저조한	VA+ETM	VA+ETM	_	_	10	10	VP_MOD	VP_MOD	_	_	O
10	실적들을	실적들/NNG+을/JKO	실적들을	NNG+JKO	NNG+JKO	_	_	11	11	NP_OBJ	NP_OBJ	실적.n	Earnings_and_losses	O
11	반영하여,	반영하/VV+어/EC+,/SP	반영하여,	VV+EC+SP	VV+EC+SP	_	_	28	28	VP	VP	_	_	O
12	Aetna	Aetna/SL	Aetna	SL	SL	_	_	16	16	NP	NP	_	_	O
13	Life	Life/SL	Life	SL	SL	_	_	14	14	NP	NP	_	_	O
14	and	and/SL	and	SL	SL	_	_	16	16	NP	NP	_	_	O
15	Casualty	Casualty/SL	Casualty	SL	SL	_	_	16	16	NP	NP	_	_	O
16	Co.의	Co/SL+./SF+의/JKG	Co.의	SL+SF+JKG	SL+SF+JKG	_	_	18	18	NP_MOD	NP_MOD	_	_	O
17	3분기	3/SN+분기/NNG	3분기	SN+NNG	SN+NNG	_	_	18	18	NP	NP	_	_	O
18	순이익이	순이익/NNG+이/JKS	순이익이	NNG+JKS	NNG+JKS	_	_	25	25	NP_SBJ	NP_SBJ	_	_	O
19	182.6	182.6/SN	182.6	SN	SN	_	_	21	21	NP	NP	_	_	O
20	백만	백만/NR	백만	NR	NR	_	_	21	21	NP	NP	_	_	O
21	달러	달러/NNB	달러	NNB	NNB	_	_	23	23	NP_CNJ	NP_CNJ	_	_	O
22	또는	또는/MAJ	또는	MAJ	MAJ	_	_	23	23	AP	AP	_	_	O
23	주당	주당/NNG	주당	NNG	NNG	_	_	25	25	NP	NP	_	_	O
24	1.63	1.63/SN	1.63	SN	SN	_	_	25	25	NP	NP	_	_	O
25	달러로	달러/NNB+로/JKB	달러로	NNB+JKB	NNB+JKB	_	_	28	28	NP_AJT	NP_AJT	_	_	O
26	22	22/SN	22	SN	SN	_	_	27	27	NP	NP	_	_	O
27	%	%/SW	%	SW	SW	_	_	28	28	X	X	_	_	O
28	하락하였다.	하락하/VV+었/EP+다/EF+./SF	하락하였다.	VV+EP+EF+SF	VV+EP+EF+SF	_	_	-1	-1	VP	VP	_	_	O

#sentid:1
